pubID,topicQuery,typeQuery,tweet,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1294797174857924614,pirotecnia,coordenadas,"@claudialuz21 @caspoliciadf @GobCDMX @CNPC_MX @PC_PGJ_CDMX en Oasis Residencial Azcapotzalco fuegos artificiales sin protocolos de seguridad, sin vigilancia ARRIBA DE CIENTOS DE CONDOMINIOS RESIDENCIALES @AzcapotzalcoMx",0,0,0,540354748,Gaby García J,shebeaver27,2012-03-29 17:18:55,False,90,414,2020-08-15 18:44:37,2020,08,15,18,44,2,Azcapotzalco,-99.16121940057272,19.471306963254165
1294797174857924614,pirotecnia,palabras clave,"@claudialuz21 @caspoliciadf @GobCDMX @CNPC_MX @PC_PGJ_CDMX en Oasis Residencial Azcapotzalco fuegos artificiales sin protocolos de seguridad, sin vigilancia ARRIBA DE CIENTOS DE CONDOMINIOS RESIDENCIALES @AzcapotzalcoMx",0,0,0,540354748,Gaby García J,shebeaver27,2012-03-29 17:18:55,False,90,414,2020-08-15 18:44:37,2020,08,15,18,44,2,Azcapotzalco,-99.16121940057272,19.471306963254165
1299423047775072257,pirotecnia,coordenadas,Miserable. A ver si no le copia el KKs®... Poniendo su nombre con fuegos artificiales encima de Palacio Nacional para la #NocheDelGrito 😠💩💪🇲🇽 https://t.co/Rw7jJjOFGV,0,0,1,78816998,ॐ Horroris Causa ॐ 🇺🇺🇦😷💉#VacuneseHijoDeLa...,arqaa,2009-09-30 23:38:13,False,5169,5614,2020-08-28 13:06:11,2020,08,28,13,06,3,Coyoacán,-99.2058092,19.2970107
1295104343461572608,pirotecnia,coordenadas,Me encantan los fuegos artificiales y a un que en México hay una gran tradición mis respetos para los japoneses https://t.co/QMFcbW21fB,0,0,0,565648861,Miguel Angel Bernal,MABCDF,2012-04-28 12:33:20,False,124,548,2020-08-16 15:05:12,2020,08,16,15,05,3,Coyoacán,-99.2058092,19.2970107
1292629888629985281,pirotecnia,coordenadas,Fuegos Artificiales en mi pueblo y en mi isla yeiiii...!!! #fireworks #fireworks💥 #fuegosartificiales #cuetes #AnimalCrossing #animalcrossingnewhorizons #animalcrossingnewleaf #NintendoSwitch #nintendo3ds… https://t.co/ZQCgNP4njl,0,1,0,795414381882474496,Khainmel,khainmel,2016-11-06 17:55:41,False,70,265,2020-08-09 19:12:36,2020,08,09,19,12,3,Coyoacán,-99.1478,19.3354
1299423047775072257,pirotecnia,coordenadas,Miserable. A ver si no le copia el KKs®... Poniendo su nombre con fuegos artificiales encima de Palacio Nacional para la #NocheDelGrito 😠💩💪🇲🇽 https://t.co/Rw7jJjOFGV,0,0,1,78816998,ॐ Horroris Causa ॐ 🇺🇺🇦😷💉#VacuneseHijoDeLa...,arqaa,2009-09-30 23:38:13,False,5169,5614,2020-08-28 13:06:11,2020,08,28,13,06,4,Cuajimalpa de Morelos,-99.2058092,19.2970107
1295104343461572608,pirotecnia,coordenadas,Me encantan los fuegos artificiales y a un que en México hay una gran tradición mis respetos para los japoneses https://t.co/QMFcbW21fB,0,0,0,565648861,Miguel Angel Bernal,MABCDF,2012-04-28 12:33:20,False,124,548,2020-08-16 15:05:12,2020,08,16,15,05,4,Cuajimalpa de Morelos,-99.2058092,19.2970107
1292629888629985281,pirotecnia,coordenadas,Fuegos Artificiales en mi pueblo y en mi isla yeiiii...!!! #fireworks #fireworks💥 #fuegosartificiales #cuetes #AnimalCrossing #animalcrossingnewhorizons #animalcrossingnewleaf #NintendoSwitch #nintendo3ds… https://t.co/ZQCgNP4njl,0,1,0,795414381882474496,Khainmel,khainmel,2016-11-06 17:55:41,False,70,265,2020-08-09 19:12:36,2020,08,09,19,12,4,Cuajimalpa de Morelos,-99.1478,19.3354
1290685607975493632,pirotecnia,coordenadas,"Ya amigos, al parecer fue una fábrica de explosivos, fuegos artificiales  y cosas así. Por si tenían la duda como yo. https://t.co/50Zmyhnq8h",1,0,0,122855310,Alex Resa 🤙🏼,AleXxResa,2010-03-13 22:19:13,False,349,439,2020-08-04 10:26:43,2020,08,04,10,26,4,Cuajimalpa de Morelos,-99.1919955,19.357102
1290131638458781696,pirotecnia,coordenadas,"Así fueron mis primeros fuegos artificiales en mi isla en cómpañia de @soy_roii , Daniromero y Miyuki🥺💖 #fireworks #AnimalCrossingNewHorizons #acnh @animalcrossing https://t.co/EVI6g5X08m",5,0,0,27504099,Alejandro Abarca,abarcathis,2009-03-29 15:07:11,False,1633,1559,2020-08-02 21:45:26,2020,08,02,21,45,4,Cuajimalpa de Morelos,-99.1919955,19.357102
